Part,Machine,Temperature,Pressure,Speed,Measurement
P100,M2,177.752618416785,44.65691226452266,100.5565090784182,9.890253277363978
P100,M2,179.00115078146683,52.087463040327066,90.50045976780434,10.081087909804976
P100,M2,180.78362361595595,51.670513502669976,88.93052793348132,10.158862452331963
P100,M2,190.83514431278272,52.700214280307264,86.34946028486434,10.409112239289783
P100,M2,173.4966650620057,54.29392465042186,96.2538223130527,10.032889330181932
P100,M2,180.15346579206832,53.06030857353451,117.07113953077226,10.010078105223855
P100,M2,183.86043598133477,51.498708032382076,94.00972521947747,10.16090253015414
P100,M2,173.68604065236696,53.25762831275068,101.87715618213225,9.858660624938599
P100,M2,191.8503468358376,37.10941262668188,116.90747291648887,9.885324344592119
P100,M2,186.51540891692304,47.92871525461872,98.78284964334657,10.061750025830861
P100,M2,179.50573707344915,54.05823154435448,85.98845055718272,10.19514637118636
P100,M2,174.80732233283243,52.992601233864406,95.39084594943455,9.87966397013584
P100,M2,191.4705393133385,54.917168010335445,108.54762232014875,10.318118401434294
P100,M2,179.11120484332181,48.73122256098925,121.28750721692066,9.682101203844184
P100,M2,180.6484157535475,48.429505483083425,90.19627034948095,10.079838797948632
P100,M2,182.1969877864846,50.50919492361469,125.46285895385847,9.997222809804454
P100,M2,176.91223667630507,52.17917387219507,103.64764981236785,9.980782780399188
P100,M2,198.19594277852983,41.22958359479774,93.91629767087659,10.486488180732882
P100,M2,183.14496511789153,44.12595306319344,111.40765470918666,9.787448764527277
P100,M2,181.29324938457924,49.745577174480744,96.43373366284811,10.042341620574962
P100,M2,177.77638202955876,52.48486575452705,97.40841199901341,9.933648257707613
P100,M2,177.64864244509323,49.956946907258256,90.57777494280607,9.983559494123284
P100,M2,175.83101218768095,52.59857744316252,119.22717727961899,9.722999563595678
P100,M2,193.04994582112923,55.73668480664082,103.85672259448862,10.638422051868348
P100,M2,187.45522617277524,48.70183379345396,107.9798342600739,9.950075364722807
P100,M2,170.6550257545302,48.77384697680299,99.17202295197444,9.685733936383379
P100,M2,190.19247512036895,53.57735773177877,98.08830044694074,10.298486864571995
P100,M2,173.6576902558674,41.75454300367758,102.84805214296577,9.656144135049239
P100,M2,192.4532757892295,48.72367653408031,104.2733532995629,10.46508687651597
P100,M2,180.68525058389037,46.27979826846865,88.92114997988682,10.077737108447165
P100,M2,183.10819000886602,48.49308911128974,104.23191166578218,9.995277124753592
P100,M2,189.3193280676404,54.05038408299013,82.89524049711954,10.393301669427883
P100,M2,159.6239822510344,45.74901174842982,90.12019162467338,9.517500395554917
P100,M2,180.17113363575302,47.5802508108432,96.81418237466065,10.073050833204068
P100,M2,176.62165913610835,53.88854644941355,99.41646416084208,9.913098947360501
P100,M2,192.86306869551424,56.22998023481701,86.08997860560774,10.710089262560544
P100,M2,178.4293702701998,48.16491820686892,121.59688071735087,9.700740661314692
P100,M2,176.2220179170917,51.70056149811481,105.85025255772138,9.879305121349285
P100,M2,171.5095182714312,50.53924859742167,111.84890531698146,9.737193954528328
P100,M2,184.18835625651337,47.43105450449607,102.41463923304963,10.136299249771685
P100,M2,175.32374030917532,52.725330314363895,86.6365351999106,10.085717434518088
P100,M2,176.93923541004074,54.03131387699483,101.20132140389852,10.003698055061058
P100,M2,167.89196704310555,50.07831696246082,101.57860725696207,9.672960641873182
P100,M2,186.10273796233304,51.873037186893754,109.42254405056369,10.17280194584543
P100,M2,167.87506521986847,46.8627813090688,94.7447928486362,9.750039055379643
P100,M2,198.16324540801963,46.11322877838201,87.73885446822986,10.648774313534672
P100,M2,191.53474782398416,48.15403303916651,90.43464575680592,10.240401323010795
P100,M2,179.80288425452747,53.69207066436697,96.08993917003525,10.06390632148378
P100,M2,172.8935079765679,55.75195917056552,110.4995236623447,9.864030029574286
P100,M2,178.95720759092183,48.490676895878124,110.72205248476612,9.73155445280064
P100,M2,170.4962287945858,55.75749353849126,94.81080094187861,9.881167677341166
P100,M2,179.16472874763582,49.607104303431214,97.24600925007272,10.041898252724666
P100,M2,161.96897563597082,41.25209003260854,97.30223463118605,9.170519465459014
P100,M2,182.672438191062,42.28195149530642,103.96904294940136,9.792707660796513
P100,M2,185.19776332907952,53.20708934499806,91.21724321856338,10.270778714130406
P100,M2,184.41988648690423,51.100123573658394,94.46339011384391,10.322834133612107
P100,M2,178.15446971759746,48.36911138795866,101.0953490713397,9.882759663889084
P100,M2,195.03218898830187,44.67245195750798,100.19971435845395,10.403409599922542
P100,M2,178.3824650762878,49.059338310167774,112.30595769748527,9.877964402388825
P100,M2,171.68616368559591,51.94382455694663,90.84028640952523,9.817133789990065
P100,M2,172.35463937791934,49.94333474112694,104.85549727288648,9.730867444423092
P100,M2,170.38219535314101,45.99919949722025,106.9284075737755,9.531477871743167
P100,M2,187.65183636468123,52.615764249882886,112.00023339531724,10.189758071403565
P100,M2,185.19902001064708,53.80482478838395,97.60900769023736,10.355138559078185
P100,M2,176.56952852133884,47.99260402416103,100.40557495779213,9.79156602701622
P100,M2,186.4417494465784,48.39290195725695,106.90902956975825,10.10653725163249
P100,M2,183.5672072313729,53.470356200415566,97.69893990644903,10.249039069892746
P100,M2,177.6418122299679,55.3413349054804,103.87131678921409,10.040190140829667
P100,M2,191.02829278863786,48.6963646218137,103.7275850272879,10.14859247430845
P100,M2,175.6156056264219,54.070031979466116,118.63982658077357,9.745706383549027
P100,M2,180.1864776591418,41.9999223215336,101.15246415824144,9.907070228851836
P100,M2,190.434218507415,46.466387510023274,109.75391531150217,10.148053966266195
P100,M2,195.89519051527967,46.67502613771196,84.1499963801506,10.690303911564913
P100,M2,183.20809014540484,48.21314095785599,103.08012985674604,10.051340188366265
P100,M2,171.8196289359054,59.99201893850357,105.25064595531943,9.862835766666944
P100,M2,183.76231373848387,54.167080999009826,101.72185639909466,10.253177121173666
P100,M2,171.72952832288064,49.02815465229044,79.30277741906714,9.973727301927301
P100,M2,184.1365336848527,46.58497597554199,92.05328638348323,9.991988996946096
P100,M2,188.34770168113954,48.759470323898924,114.67238155299235,9.976708857914055
P100,M2,182.3998544070465,47.42584514357491,119.12179714872941,9.886642739303992
P100,M2,179.71997317504355,56.475734842851914,92.95458349476169,10.12765174019006
P100,M2,170.42066191320313,55.36807106248112,74.939775967247,9.991333047714587
P100,M2,176.8038646656158,54.8135842302136,108.69333961363753,9.849456491649494
P100,M2,176.03564095366966,51.87225576875465,99.9503773369994,10.001102421744639
P100,M2,178.7155980150025,56.620581429300984,94.62210364686949,10.116328740356579
P100,M2,178.7344312135671,46.605654009997195,113.15026136908712,9.79158461569052
P100,M2,184.90944404518083,48.35965686304979,87.88455052528623,10.296997209791588
P100,M2,173.45738837356143,54.66496014819394,99.72114001338808,9.768222843762992
P100,M2,179.13159706646584,54.42873778257704,86.03647309555622,10.302292961006195
P100,M2,178.19372585545216,49.150930136538264,96.21919861565944,10.013581818661331
P100,M2,185.68223780989825,44.4848230160216,115.99416136090902,9.917168192805004
P100,M2,183.52649653698714,50.88701065846492,96.26472998610514,10.245302337308406
P100,M2,183.4832217635767,52.336697615789255,68.39030678064113,10.46225894516181
P100,M2,189.26711881082574,49.451281797867615,91.93120803182089,10.295746835234219
P200,M1,187.6247193412334,47.62083968842843,91.04208060393442,20.250778417049208
P200,M1,177.23170104650674,50.87175250528399,95.4994302982644,19.87515938947035
P200,M1,179.99489768524626,50.68668566520274,93.56708585458324,20.053084561739272
P200,M1,169.21898534715064,46.47259911799411,82.5425258982372,19.855922826338325
P200,M1,169.83699949588953,50.90354675258499,89.2807029787085,19.782833445262582
P200,M1,187.13313811006665,46.71430557766104,94.53687779597878,20.175339535386378
P200,M1,194.14172029766956,50.16848950266766,108.72953174375061,20.212319391679838
P200,M1,171.97785363913488,41.25055172563087,82.51877272620315,19.882724154480787
P200,M1,186.8403330062139,51.5483433997555,96.00357663143355,20.33446568300707
P200,M1,185.29019111661628,53.47628370238792,105.6791999620051,20.12950680260226
P200,M1,169.21723770995155,50.03279903280784,100.40549974429786,19.738609780278406
P200,M1,178.19253226022852,59.772712901300466,93.01274644929292,20.156570282801116
P200,M1,195.08658165176112,55.51835000966004,95.65532670358809,20.601263224670596
P200,M1,174.7296825605169,47.64195021492768,100.05370306901516,19.81513205017074
P200,M1,182.81417894956692,53.36744398084474,134.20308512690372,19.963189051915226
P200,M1,166.99282873334192,49.732666251958875,107.05536097280536,19.58557366207955
P200,M1,176.05598594736668,47.999416317102806,104.38816471628128,19.74635481731648
P200,M1,178.69227493532907,53.02533125317379,121.40205880856982,19.84946012180459
P200,M1,180.75181830854845,49.768463982099995,89.15882671985447,20.127403975187224
P200,M1,188.2673204647748,48.179461354052414,90.47483041567837,20.305277793305574
P200,M1,175.7019147173416,48.49403999723884,103.5534034036919,20.01061527479837
P200,M1,171.3345448207924,42.902023374066296,95.7537771946753,19.578028476343448
P200,M1,184.47757851001123,43.66594159591331,107.51931592958424,19.98212775087967
P200,M1,183.54078177125675,50.67334152964813,94.98979181677451,20.18232392541349
P200,M1,173.76432651960505,51.21067055461873,100.15544718526864,19.822389015274954
P200,M1,168.36159098868126,46.00586262833496,91.37681428898499,19.649986453628696
P200,M1,180.84463950930578,45.69797633811406,105.91426500616531,19.795337253994116
P200,M1,181.35032876500802,52.17449562828405,85.09552706110235,20.150291697950845
P200,M1,186.66180413448978,51.01767752977971,81.3040129418226,20.537953976841905
P200,M1,172.6481606973773,49.769166462860284,116.65589663766468,19.552666270479715
P200,M1,189.7741632796907,48.79655519677154,104.30541425134942,20.291341249926592
P200,M1,174.63542877652546,52.360658137676545,105.69640505448763,20.010885842461345
P200,M1,179.79360309891146,44.253365075183105,119.08043735676331,19.82604996644609
P200,M1,173.86620657888162,50.86162374386448,113.60783542809057,19.697027089979233
P200,M1,182.07143867650072,49.63546628674971,87.77246605970755,20.116514185622982
P200,M1,171.06269148672095,54.901968021145464,108.84101647063046,19.70206017354051
P200,M1,178.52771272425701,58.657999291423835,94.18143340454571,20.08127358224386
P200,M1,173.35129526687658,51.017300364960846,90.27940417814301,19.784388538805338
P200,M1,182.34984366533084,47.55988682134783,105.91896855370275,20.04205027152142
P200,M1,178.16158247846454,47.7505141524938,107.36670965109646,19.66525430171079
P200,M1,184.5305114828475,49.16324314195595,112.54564705403979,19.921256789960076
P200,M1,172.45740727220348,55.72762796582171,87.81411932498114,19.996454239654668
P200,M1,173.93676148224148,50.51205083014835,104.73008169628065,19.82673313448882
P200,M1,190.75850307432233,60.0504789313034,103.51410188057076,20.490307702032386
P200,M1,172.8660778359176,53.24547936718444,90.59662709359387,19.829594120963108
P200,M1,168.50036295985115,48.6010440129328,113.70156195258508,19.52518291663945
P200,M1,192.29766877151647,47.15703121101588,121.30344894231786,20.081840107329768
P200,M1,183.6795355933471,45.096883366906575,96.18485397223236,20.022456656828812
P200,M1,178.03577769624113,49.83756480726714,99.80390081478735,19.940841670521436
P200,M1,182.5675660802075,47.628678532417524,90.72663669542979,20.073416927270337
P200,M1,186.1694165132607,49.329391749728245,116.9705415574036,19.946591368843023
P200,M1,188.16539531171506,48.927654855629974,92.99842340912119,20.19961060089146
P200,M1,171.5473382130699,52.38727298165101,120.99131939246747,19.599783883894553
P200,M1,183.21252093001814,51.74218688345085,106.7610228452417,20.111401184751585
P200,M1,199.17334646427165,55.62099692102226,96.82329699479325,20.72387342028639
P200,M1,170.52177087992305,50.782174534881875,106.47752007954415,19.65853681057026
P200,M1,179.70845876388805,41.03057474971831,109.86900967913056,19.67234052571394
P200,M1,180.9185438341875,55.87242731936083,88.49280937477162,20.422156002311677
P200,M1,173.55613042715578,47.45474104595516,103.72538504058573,19.76551949221941
P200,M1,186.41306064192364,52.50069951223733,114.16869395058835,19.992899845602057
P200,M1,182.39040857202278,54.7274289568899,99.9089619488702,20.212367475028014
P200,M1,179.44145668844584,46.488525643797324,95.09625688338417,20.03631733749001
P200,M1,176.7549710511897,45.96942381074943,94.63886352996562,19.929831149744548
P200,M1,168.888670940594,46.21816321310246,92.20381328370442,19.851688704006317
P200,M1,181.19195421481862,55.805988078381205,107.19763923433456,20.112019824529703
P200,M1,186.26167440649976,45.864578848580294,101.50734326124797,20.205079964781415
P200,M1,183.13242078661852,51.31775842705653,110.55069758671381,20.060175735496212
P200,M1,189.72174661748306,49.794386878018784,99.92330835625583,20.28433715689826
P200,M1,192.09037215072627,53.07198346508059,88.75043364839584,20.48626415867052
P200,M1,169.71547903551763,56.500026952615436,104.72454747342533,19.803045554595453
P200,M1,176.5505340174589,53.455385030041114,122.59752979499667,19.73132000175536
P200,M1,187.0309420523652,45.493941227651206,108.96976140312152,19.970555915028545
P200,M1,176.48157281662054,50.412315137356735,79.40976586140563,20.067020742983235
P200,M1,177.44955649560274,53.18408351357856,103.55683628076974,19.843086093821146
P200,M1,198.93461910364275,43.98570773079839,95.7086758136412,20.43051203120451
P200,M1,179.48201014799162,46.1014212591777,94.40776694288029,19.99029866096239
P200,M1,175.2617163959367,48.194924189769154,98.85450121638253,19.713618206119833
P200,M1,184.6025627482081,50.52694559411038,103.27888892626488,20.081990438360716
P200,M1,174.36486461033954,42.272601391050515,102.9699855905386,19.719411452878038
P200,M1,177.04030010677783,53.2959114275212,96.9541024143803,19.973060225486545
P200,M1,169.5481713826636,47.30074504159815,100.89755461455646,19.546550098043255
P200,M1,187.98968163349852,46.16828987450994,107.84021156022482,20.184925871088215
P200,M1,188.26565115653062,56.489302958570846,87.46884193262231,20.48743772905149
P200,M1,162.30379200888228,50.17907792681293,89.8964307489207,19.579061099665367
P200,M1,185.82193497454998,52.679238268670744,102.91405893099444,20.23638352702867
P200,M1,182.60937196827896,51.50513068877037,108.4372408756289,19.953142697972485
P200,M1,176.29048456989844,50.15572910540532,100.14905659962994,19.803347923661402
P200,M1,183.58992060420334,50.88405887374307,120.59664179136331,19.838269331130018
P200,M1,180.04523421026718,46.20726951384244,104.74002560530623,19.830037590310276
P200,M1,173.79433290511318,44.39655455351033,92.33734186950298,19.831572884340922
P200,M1,171.6276812440346,55.09352110573869,105.23555171065895,19.86530616272144
P200,M1,183.8843274791153,47.15230382800755,98.96269875503882,20.01888890881762
P200,M1,185.24366077176253,42.69790474241829,90.95688022664271,20.084463201012884
P200,M1,164.79526564603808,54.06705867200459,118.40288853530674,19.30675472001623
P200,M1,178.36424402965682,51.39049641409946,101.34567509340549,19.909189096972963
P200,M1,187.10185463081902,52.800082382691244,87.92425845208663,20.27904699071249
P200,M1,164.79017558668096,48.03837808385931,93.72125797060725,19.466155710242425
P200,M1,179.19808642471654,50.89580340292758,92.64199179442345,20.080996885594327
P200,M1,174.51464467786903,50.64906884425498,107.20038974203247,19.73274853740081
P200,M1,185.6439342010057,54.936728267764224,112.39422217585017,20.017458975076483
P200,M2,182.23015646171925,48.88915879916605,99.11440248747661,20.050588410256417
P200,M2,193.32908621532363,50.60864482502511,98.29605843645103,20.451607651581217
P200,M2,179.91432318499284,48.07535255602291,102.76961326202718,19.92261257889502
P200,M2,173.71478602021244,47.214237242567705,99.1330080652542,19.792979505349244
P200,M2,191.67436741766758,46.69998616967547,87.31438256894468,20.42687052001934
P200,M2,171.2501761698632,45.192985254219295,84.50057717004016,19.7905327459116
P200,M2,172.02099181812423,43.71822088792085,99.8824295204221,19.580392750355145
P200,M2,179.6991909023216,46.13439404292965,106.1064776191629,19.95960529068827
P200,M2,172.34152428348665,51.23116556888573,89.5146079749934,19.941479218515088
P200,M2,180.36071798420016,54.17040055140964,110.82207184568033,20.100674204288705
P200,M2,179.39983696201327,47.03891140276972,104.2234976009429,19.820535519150184
P200,M2,184.16368541450606,48.933015468411774,95.4894488572942,20.238832466695616
P200,M2,184.97975313346635,51.93619055049342,99.0420628622012,20.225480323233022
P200,M2,170.25614489710424,57.576605357434374,100.05700222919859,19.892564024683576
P200,M2,201.54063440664265,46.67319758804256,88.78982715651985,20.740307579883726
P200,M2,184.47065841324374,55.21959531725009,119.26835328340925,20.063594829957932
P200,M2,183.3036933079432,45.004288695193274,103.93826524258307,19.98373045887399
P200,M2,168.11468309282603,49.81075605767477,117.99286762207183,19.438126401792573
P200,M2,166.79636517065393,54.29538374749445,90.30256192781385,19.681468859428744
P200,M2,179.69826668813857,48.272019963790555,82.45099819664354,20.0543899620579
P200,M2,175.4011852146249,41.06642141091531,103.84920499369078,19.601187886942075
P200,M2,177.01025668779496,55.822085516195344,100.70427755569334,20.07922633032786
P200,M2,168.37381311944128,46.217157184892145,93.02446855511441,19.479285790530348
P200,M2,181.65249911733645,50.08045065985343,103.30557627711809,20.064220505488397
P200,M2,191.6867700590254,48.26584176457407,105.9581777795659,20.31019092869881
P200,M2,180.13256583489567,51.00516831468162,110.8403244583726,19.895956157120615
P200,M2,168.6575086021532,53.73504611864688,100.96799190705478,19.8041562678936
P200,M2,196.28545476433203,50.06867243694737,104.93450109824606,20.417866471055852
P200,M2,179.12481612153192,51.55079953605984,90.45828916400397,20.208802599194495
P200,M2,169.96355707874218,49.29896376890587,93.27541793429349,19.732038572319865
P200,M2,181.3386936476998,49.300284993171225,117.71117319564289,19.79880072267031
P200,M2,176.806198727369,43.745140407274114,101.21225434071442,19.783696986636873
P200,M2,164.4817794072712,52.35834343956904,107.97081528658883,19.53936761170191
P200,M2,170.22751763797453,56.24896141810139,92.50920410376627,19.819902563579515
P200,M2,191.66945653354284,40.41872645702726,99.77045540417969,20.10797172230263
P200,M2,175.4354675849248,41.3517139044998,111.66814631237112,19.611164836322516
P200,M2,177.5026020237193,49.02209229154999,96.52627744056856,19.9844470182059
P200,M2,185.5380232649835,50.20919379273851,84.20441567754763,20.2568386948414
P200,M2,179.56925613006473,56.46422201869611,104.66265335412395,20.060061981627324
P200,M2,167.41345482879993,46.219839296095586,103.0086302571518,19.59275301281634
P200,M2,168.3882619266963,42.00376129302129,120.79484954320606,19.262350690060607
P200,M2,187.71924971920902,52.65466389374637,113.5745681226981,19.961265014563512
P200,M2,186.90190475240993,46.47089336495741,99.35108551583644,20.213216444864678
P200,M2,184.30627714403008,45.80632136017368,107.55330120462473,19.944476134908747
P200,M2,169.79207824402118,56.78792875848908,107.48322473386222,19.86029545553747
P200,M2,179.3756539324925,52.5050179427917,100.81382667773615,19.983291387098088
P200,M2,166.97951900187627,56.5029681403466,117.39662744314681,19.640820564742505
P200,M2,177.79922721075857,54.78001468185149,100.78791171088173,19.974160636589296
P200,M2,186.67599662112252,45.35031928610014,116.44610997666504,19.808434854578444
P200,M2,183.00086059537853,49.264480729661564,90.89425852033683,20.28254524037865
P200,M2,191.9217739044088,45.67982936796458,113.58296719214714,20.178978765013827
P200,M2,188.57670813416019,47.59095168551251,92.37699454767335,20.313959133886616
P200,M2,178.01663986383602,48.11946404543566,104.82970401592233,19.680685371786588
P200,M2,176.77998768672134,40.934429650147706,94.7058811308514,19.837709806006103
P200,M2,181.66744962942093,51.456470652869925,113.6806868424521,19.883970706956642
P200,M2,186.57343863321873,49.40783846636283,100.16209915579407,20.154580365004716
P200,M2,172.03732640906713,51.892546680731314,78.55229342622448,19.993651939968906
P200,M2,185.41683128690394,49.74240219129682,97.17800363571683,20.234912538290786
P200,M2,175.0721919981934,45.70007593026236,102.37771701308466,19.56335533602648
P200,M2,167.98134940090623,56.02808859871072,95.76775200979296,19.819280187156842
P200,M2,187.02836757138263,47.314930731187,117.28962536059225,20.038700568278912
P200,M2,188.84384479119916,47.072039977560905,91.87900412385672,20.2711089791285
P200,M2,179.94234504562817,51.32176324294232,89.81212840528497,20.283094686129953
P200,M2,174.56736904673002,42.664216058732954,97.00605580704027,19.880502276246627
P200,M2,165.51485284943183,49.607348634434565,108.94044271649236,19.45330167700147
P200,M2,171.0775180889523,45.309953197117125,110.33069805570626,19.498325671599673
P200,M2,188.0366048373578,53.78601723230145,87.84849446163281,20.474039242067146
